orig,dest,total_trips,completed_trips,free_travel_time,average_travel_time,stddiv_travel_time,shortest_distance,average_distance_traveled_per_veh,stddiv_distance_traveled_per_veh
8224714481,cluster_301572459_301572957_71643542,40,40,56.375,180.625,47.39709247411702,266.0,266.0,0.0
30237615,8264714837,40,40,60.285714285714285,95.0,28.284271247461902,761.0,824.125,155.6827202196827
8214234926,12884439757,10,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572399_301572961_71643538,30243370,25,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,9803583625,10,10,117.41071428571429,167.5,2.5,1211.0,1282.0,71.0
555187275,30237617,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30243370,30237616,5,5,73.42857142857142,110.0,0.0,1028.0,1030.0,0.0
30243323,30237637,25,25,96.23214285714286,166.0,17.72004514666935,1258.0,1258.8,0.9797958971132713
6434214256,cluster_301572460_301572949_71643543,10,10,81.64285714285714,90.0,5.0,699.0,699.0,0.0
cluster_301572399_301572961_71643538,6985826711,10,10,58.64285714285714,115.0,30.0,445.0,757.0,233.0
30237634,30243367,15,15,67.21428571428572,91.66666666666667,6.236095644623236,936.0,941.0,0.0
442540300,30237634,5,5,4.928571428571429,240.0,0.0,69.0,3101.0,0.0
cluster_301572306_301572951_71643537,30247434,30,30,41.875,79.16666666666667,12.047360245667466,497.0,651.6666666666666,109.36584882351936
11370726443,12953119985,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30247431,30238029,20,0,0.0,0.0,0.0,0.0,0.0,0.0
6855299029,30237637,20,20,79.42857142857143,152.5,58.148516748065035,1112.0,1442.75,340.05688862306556
11370726443,7005287334,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,30247432,15,15,58.5,158.33333333333334,110.8552609887726,819.0,1080.0,369.10973977937783
30247431,12884439757,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8214234926,1311619368,25,0,0.0,0.0,0.0,0.0,0.0,0.0
5375631705,30237640,15,15,70.71428571428572,113.33333333333333,15.456030825826172,588.0,845.3333333333334,363.92429005067646
30237772,359104407,30,30,33.92857142857143,56.666666666666664,7.453559924999299,475.0,475.0,0.0
11370726443,30237613,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8224714481,30238027,20,20,65.375,106.25,17.09349291397168,338.0,338.0,0.0
6874436644,30237640,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,8235449359,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30237633,30237772,25,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,30237614,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,442540300,40,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119988,30237614,10,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439757,7806252248,35,35,5.0,33.57142857142857,10.926470386270253,70.0,70.0,0.0
1311770053,30237698,10,10,81.0,107.5,7.5,648.0,648.0,0.0
30237633,5375631705,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572399_301572961_71643538,4823547657,40,40,60.535714285714285,96.875,20.60605190229317,696.0,696.75,0.9682458365518543
30247166,12884439756,15,0,0.0,0.0,0.0,0.0,0.0,0.0
359104405,8235449359,30,0,0.0,0.0,0.0,0.0,0.0,0.0
3236553576,10896077231,10,10,26.220238095238095,45.0,5.0,84.0,84.0,0.0
30237634,cluster_301572306_301572951_71643537,15,15,87.07142857142857,113.33333333333333,16.996731711975947,1205.0,1213.0,4.242640687119285
6855299029,6634825854,5,5,79.64285714285714,105.0,0.0,1115.0,1115.0,0.0
30237698,2989836095,30,0,0.0,0.0,0.0,0.0,0.0,0.0
4173395797,6855299029,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8193762124,1812294093,40,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,3213093362,15,0,0.0,0.0,0.0,0.0,0.0,0.0
7005287334,30237698,25,25,61.0,85.0,14.142135623730951,744.0,752.0,0.0
cluster_301572306_301572951_71643537,12953119985,5,5,95.5535714285714,125.0,0.0,1160.0,1162.0,0.0
12884439757,8126691012,25,25,10.625,59.0,10.677078252031311,91.0,91.0,0.0
1311773884,30247434,10,10,85.92857142857143,90.0,0.0,1198.0,1203.0,0.0
cluster_30237612_6670690974,30237697,30,30,39.39285714285714,48.333333333333336,8.975274678557506,463.0,463.0,0.0
30237634,30237634,10,5,0.0,45.0,0.0,0.0,292.5,177.5
1311619368,30237867,20,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,10896077231,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,6762205324,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,442540240,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237698,8210106342,35,0,0.0,0.0,0.0,0.0,0.0,0.0
1311773884,30237637,30,30,28.499999999999996,41.666666666666664,6.871842709362768,399.0,399.0,0.0
12884439757,12884439749,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572460_301572949_71643543,30237698,30,30,73.375,91.66666666666667,4.714045207910318,608.0,729.0,121.00413216084813
8655000700,30243370,5,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,30243323,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237639,30237641,15,15,62.67857142857143,81.66666666666667,16.996731711975947,473.0,625.6666666666666,107.95163526114625
11370726443,30237772,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30237613,8173291489,5,5,28.119047619047617,60.0,0.0,375.0,375.0,0.0
30238026,cluster_301572944_71643547_9803583623,15,15,86.96428571428572,166.66666666666666,20.13840995599095,856.0,1397.3333333333333,107.26395273136058
30247433,12944467681,5,0,0.0,0.0,0.0,0.0,0.0,0.0
359104405,12884439746,35,0,0.0,0.0,0.0,0.0,0.0,0.0
1812294093,359104405,20,0,0.0,0.0,0.0,0.0,0.0,0.0
8655000700,8210106342,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237616,30237637,15,15,51.214285714285715,90.0,4.08248290463863,482.0,638.6666666666666,110.78006238589245
4823547657,6434214256,35,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,30243367,10,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,442540240,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,30237641,40,40,61.142857142857146,85.625,16.092991486979667,649.0,651.5,0.8660254037844386
cluster_301572306_301572951_71643537,30237639,30,30,58.73214285714286,100.83333333333333,21.68268638542948,733.0,773.0,87.65842800324451
30243323,4897232219,15,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836095,6434214256,35,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836087,6855299029,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30247166,30237698,20,20,39.82142857142857,56.25,5.448623679425842,469.0,469.0,0.0
8264714837,30237617,5,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,30237696,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30243322,12944467681,5,0,0.0,0.0,0.0,0.0,0.0,0.0
9803583625,30237696,35,0,0.0,0.0,0.0,0.0,0.0,0.0
359104405,6634825854,15,15,19.500000000000004,30.0,0.0,273.0,273.0,0.0
30247089,30247431,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237613,2989836095,5,0,0.0,0.0,0.0,0.0,0.0,0.0
9803583625,30237772,25,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439749,6762205324,5,5,92.76785714285714,200.0,0.0,1182.0,1551.0,0.0
8097436674,30243368,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237635,4897232219,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,cluster_301572460_301572949_71643543,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8655000700,6985826711,20,0,0.0,0.0,0.0,0.0,0.0,0.0
1812294093,9223593605,20,20,63.047619047619044,157.5,31.12474899497183,765.0,765.0,0.0
6434214256,442540240,20,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,30237698,15,15,81.42857142857143,96.66666666666667,9.428090415820634,654.0,654.0,0.0
30237613,3213093362,10,10,29.07142857142857,50.0,0.0,407.0,407.0,0.0
6434214256,2989836095,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,30237639,15,15,62.142857142857146,80.0,4.08248290463863,696.0,699.6666666666666,5.185449728701348
30247431,30238025,40,40,40.73214285714286,101.25,33.14268395890713,484.0,485.25,2.165063509461097
12953119988,6762205335,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237614,30237638,10,10,45.57142857142857,97.5,2.5,464.0,701.0,0.0
6634825854,cluster_301572460_301572949_71643543,30,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232219,30237634,15,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,30237637,5,5,94.375,110.0,0.0,1028.0,1028.0,0.0
30237867,cluster_301572399_301572961_71643538,40,40,103.25,185.625,92.75092654523728,826.0,1297.5,836.0355853670345
8235449359,4823547657,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8193762124,4897232219,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237640,30237639,10,10,8.571428571428571,10.0,0.0,120.0,120.0,0.0
30237697,8197554957,5,5,51.202380952380956,75.0,0.0,630.0,630.0,0.0
8264714837,30237635,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,30237641,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30247166,442540300,30,30,42.160714285714285,79.16666666666667,13.969212178533509,495.0,495.0,0.0
30247166,12953119985,15,15,36.82142857142857,51.666666666666664,9.428090415820632,427.0,427.0,0.0
6874436644,3236553576,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247089,8235449359,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,30237616,15,15,71.375,91.66666666666667,10.274023338281628,823.0,883.0,0.0
30237613,12884439757,35,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836087,30247434,15,15,61.33333333333333,76.66666666666667,6.236095644623236,648.0,648.6666666666666,0.4714045207910317
30243322,30237696,20,20,94.875,161.25,33.04826016600571,1239.0,1433.0,336.0178566683622
30237614,30237640,5,5,79.51785714285714,105.0,0.0,704.0,932.0,0.0
6762205322,30238029,25,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,12953119988,30,0,0.0,0.0,0.0,0.0,0.0,0.0
359104405,30243370,15,0,0.0,0.0,0.0,0.0,0.0,0.0
11861295890,cluster_301572459_301572957_71643542,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,30247167,10,10,31.46428571428571,45.0,0.0,352.0,352.0,0.0
cluster_301572399_301572961_71643538,12884439748,5,5,78.57142857142857,100.0,0.0,1100.0,1100.0,0.0
1311619368,6985826711,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,30237613,10,10,49.357142857142854,52.5,2.5,691.0,691.0,0.0
cluster_301572306_301572951_71643537,12884439748,30,30,93.44642857142857,145.83333333333334,22.806553639006683,1219.0,1219.6666666666667,0.9428090415820634
6985826711,30237640,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237616,3213093362,10,10,54.71428571428571,85.0,5.0,531.0,766.0,0.0
30237616,6762205324,40,40,62.92857142857143,146.25,40.29190365321549,870.0,1024.25,231.17404157906657
8197554957,30237614,30,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572460_301572949_71643543,30237637,5,5,59.69642857142857,110.0,0.0,748.0,748.0,0.0
1812294093,cluster_301572459_301572957_71643542,35,35,56.625,131.42857142857142,63.342283649701045,561.0,693.5714285714286,243.2775353041737
30237640,5375631705,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8126691012,8264714837,25,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619368,30247432,15,0,0.0,0.0,0.0,0.0,0.0,0.0
5761245141,30237698,45,0,0.0,0.0,0.0,0.0,0.0,0.0
8235926364,12884439749,25,0,0.0,0.0,0.0,0.0,0.0,0.0
8214234926,1311770053,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,8197554957,30,30,83.89880952380952,155.83333333333334,25.72558173405522,943.0,1067.1666666666667,111.87853036018821
8235926364,30247166,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1311773884,8173291489,10,10,31.047619047619044,60.0,5.0,416.0,416.0,0.0
12884439757,6874436644,75,70,57.37499999999999,126.07142857142857,47.77845343086042,573.0,833.4031746031745,368.2132872439535
10896077231,30238027,30,30,29.053571428571427,46.666666666666664,10.274023338281626,235.0,235.0,0.0
12884439757,8655000700,20,20,28.285714285714292,55.0,3.5355339059327378,396.0,396.0,0.0
6762205335,30243370,30,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119985,1311770053,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,2989836095,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,12884439756,40,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_30237612_6670690974,8210106342,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237640,30237696,20,20,25.07142857142857,32.5,2.5,351.0,351.0,0.0
8224714481,30237698,25,25,117.75,155.0,19.493588689617926,757.0,757.0,0.0
30247433,6634825854,5,5,72.66071428571429,105.0,0.0,841.0,901.0,0.0
8193762124,7005287334,15,0,0.0,0.0,0.0,0.0,0.0,0.0
6855299029,1311619340,10,10,87.35714285714286,157.5,42.5,1223.0,1233.5,10.5
30238025,30247432,30,30,65.35714285714286,183.33333333333334,46.06758320361751,825.0,1094.8333333333333,252.08491735039516
30237641,8193762124,20,20,4.142857142857143,6.25,2.165063509461097,58.0,58.0,0.0
4173395797,359104407,20,20,94.83928571428571,182.5,22.5,1030.0,1088.5,101.32497224277932
9223593605,8097436674,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205335,12884439756,35,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439756,30247432,20,20,11.267857142857142,53.75,13.863170633011771,148.0,148.0,0.0
30237637,12884439749,20,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,3236553576,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30247167,30247166,30,30,66.80357142857143,107.5,28.975564417856184,648.0,707.6666666666666,84.38140922159468
6434214256,1311619368,10,10,77.69642857142857,130.0,5.0,1016.0,1028.5,10.5
12944467681,30238025,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30238025,6855299029,15,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439756,30237639,5,5,65.125,115.0,0.0,728.0,739.0,0.0
12884439756,30243368,20,20,72.98214285714286,168.75,58.56353387561239,721.0,782.25,100.8919595408871
442540240,1311619340,15,15,102.0,170.0,7.0710678118654755,1134.0,1216.6666666666667,116.90832115617586
30237617,6874436644,25,25,55.160714285714285,96.0,40.792156108742276,542.0,588.6,93.2
6762205322,4897232218,40,0,0.0,0.0,0.0,0.0,0.0,0.0
30237614,1311619340,30,30,25.571428571428573,60.0,25.166114784235834,358.0,361.1666666666667,7.080881928749333
30243322,6762205335,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8235926364,6762205322,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30247431,30247432,35,35,9.5,25.714285714285715,5.624291338579865,133.0,133.0,0.0
8235449359,359104405,15,0,0.0,0.0,0.0,0.0,0.0,0.0
555187275,442540270,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30238025,6762205324,5,5,90.53571428571428,120.0,0.0,528.0,1002.0,0.0
6762205335,10896077231,60,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119985,3236553576,15,0,0.0,0.0,0.0,0.0,0.0,0.0
1311773884,2989836095,15,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836095,30238026,40,0,0.0,0.0,0.0,0.0,0.0,0.0
30237639,30237697,40,40,31.25,46.25,9.60143218483576,349.0,349.0,0.0
3236553576,8197554957,15,15,130.54761904761904,191.66666666666666,19.293061504650375,1250.0,1326.6666666666667,108.42303978193728
359104407,30247431,35,35,43.16071428571429,87.85714285714286,16.22545241657221,509.0,529.2857142857143,36.569754425966686
30243367,359104405,15,0,0.0,0.0,0.0,0.0,0.0,0.0
1362899971,5761245141,25,25,76.28571428571428,156.0,34.26368339802363,1060.0,1336.8,295.36512996628426
555187275,4823547657,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119985,30237639,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30247166,30247434,15,15,83.57142857142857,103.33333333333333,10.274023338281628,701.0,855.0,217.78888860545663
3213093362,cluster_30237612_6670690974,5,0,0.0,0.0,0.0,0.0,0.0,0.0
9223593605,1362899971,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30238026,cluster_301572399_301572961_71643538,5,5,43.089285714285715,135.0,0.0,514.0,973.0,0.0
cluster_301572460_301572949_71643543,30237867,35,0,0.0,0.0,0.0,0.0,0.0,0.0
5375631705,6985826711,15,15,96.60714285714286,118.33333333333333,10.274023338281628,768.0,848.0,0.0
8224714481,2989836095,25,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439756,12884439748,5,5,29.482142857142858,55.0,0.0,403.0,422.0,0.0
555187275,30237640,40,0,0.0,0.0,0.0,0.0,0.0,0.0
555187275,11861295890,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,12884439757,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,6855299029,20,0,0.0,0.0,0.0,0.0,0.0,0.0
1311770053,359104407,20,20,94.08928571428571,135.0,9.354143466934854,1024.0,1024.0,0.0
30247431,6434214256,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30247089,30243366,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237640,8173291489,10,10,37.26190476190476,62.5,2.5,503.0,503.0,0.0
30238026,3213093362,30,30,67.58928571428572,119.16666666666667,35.521902476578525,770.0,887.6666666666666,263.1106653524753
30237634,2989836087,20,0,0.0,0.0,0.0,0.0,0.0,0.0
442540300,30237696,15,15,21.78571428571428,133.33333333333334,14.337208778404378,305.0,1382.3333333333333,97.45198247798189
30243370,442540270,5,5,82.5,160.0,0.0,1155.0,1717.0,0.0
30247166,1311619488,15,15,45.5,63.333333333333336,4.714045207910317,637.0,637.0,0.0
1311773884,1311770053,25,0,0.0,0.0,0.0,0.0,0.0,0.0
5761245141,30237613,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,6434214256,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,30238025,15,0,0.0,0.0,0.0,0.0,0.0,0.0
11861295890,cluster_301572944_71643547_9803583623,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,8197554957,30,30,39.07738095238095,87.5,18.65252440466616,329.0,329.0,0.0
4222882539,30237696,5,5,57.91071428571428,210.0,0.0,594.0,1169.0,0.0
6985826711,30237696,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8097436674,30237640,70,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572460_301572949_71643543,12884439756,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,8097436674,35,35,56.2142857142857,82.14285714285714,17.899948694488096,787.0,787.0,0.0
30237633,8214234926,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237772,30237615,30,30,24.214285714285715,39.166666666666664,4.487637339278753,339.0,339.0,0.0
10896077231,30237867,15,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205322,4823547657,20,0,0.0,0.0,0.0,0.0,0.0,0.0
6985826711,30237772,5,0,0.0,0.0,0.0,0.0,0.0,0.0
9803583625,4173395797,35,0,0.0,0.0,0.0,0.0,0.0,0.0
6855299029,11370726443,5,5,41.07142857142857,45.0,0.0,575.0,575.0,0.0
1311773884,30237772,35,35,26.999999999999996,50.714285714285715,18.405855323893036,378.0,512.2857142857143,212.32435718273405
8264714837,11861295890,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,6985826711,25,0,0.0,0.0,0.0,0.0,0.0,0.0
5260292356,11861295890,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6434214256,30237698,40,40,27.96428571428571,47.5,14.79019945774904,321.0,321.0,0.0
30247431,30237614,15,15,58.5,76.66666666666667,9.428090415820634,819.0,825.6666666666666,9.428090415820634
6762205335,12884439757,30,0,0.0,0.0,0.0,0.0,0.0,0.0
8655000700,30237613,15,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572306_301572951_71643537,1311619488,20,20,104.23214285714283,152.5,10.307764064044152,1370.0,1370.0,0.0
30238026,30243370,5,0,0.0,0.0,0.0,0.0,0.0,0.0
359104405,cluster_30237612_6670690974,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237638,30237698,10,10,31.39285714285714,47.5,2.5,351.0,351.0,0.0
12884439748,7005287334,30,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232219,8235449359,20,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439746,2989836087,25,0,0.0,0.0,0.0,0.0,0.0,0.0
1812294093,2989836095,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30238026,30238026,10,10,0.0,167.5,87.5,0.0,1551.0,845.0
30243368,9223593605,15,15,78.58333333333333,133.33333333333334,33.2498955721,1014.0,1195.0,255.9726547895302
30243368,8224714481,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30247089,30243368,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237615,12953119988,20,20,67.60714285714285,81.25,7.39509972887452,775.0,837.5,99.59292143521044
4897232219,4222882539,15,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572944_71643547_9803583623,8214234926,40,40,56.64285714285714,95.0,31.424512724941337,787.0,849.625,101.8490764562939
9042478734,4897232219,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,30237634,15,15,55.642857142857146,66.66666666666667,6.236095644623236,701.0,701.0,0.0
30243367,6762205322,15,15,21.857142857142858,30.0,4.08248290463863,294.0,294.0,0.0
12953119985,30243366,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572944_71643547_9803583623,442540240,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,30237867,35,0,0.0,0.0,0.0,0.0,0.0,0.0
1362899971,8210106342,10,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439757,2989836095,15,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619368,359104405,5,0,0.0,0.0,0.0,0.0,0.0,0.0
442540240,30243368,30,30,39.589285714285715,97.5,40.90130397269342,345.0,348.0,0.0
30238025,5375631705,10,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,442540270,50,50,102.375,264.5,63.77499509996061,1140.0,1195.8,93.04171107626945
30237617,442540300,15,15,58.80357142857142,91.66666666666667,6.236095644623236,728.0,728.0,0.0
12884439757,359104407,15,15,20.28571428571429,31.666666666666668,2.3570226039551585,284.0,284.0,0.0
30237633,6762205324,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619368,30247089,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,30237615,10,10,55.21428571428571,60.0,0.0,773.0,773.0,0.0
6762205322,8097436674,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,10896077231,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,30237697,25,25,69.89285714285712,91.0,22.44994432064365,890.0,998.6,217.20000000000002
5260292356,1311619368,5,5,31.482142857142858,35.0,0.0,392.0,392.0,0.0
8264714837,30247432,45,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572399_301572961_71643538,8210106342,15,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572944_71643547_9803583623,30237772,10,10,43.42857142857143,45.0,0.0,608.0,608.0,0.0
8193762124,30237638,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237614,4897232218,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237615,30237613,20,20,55.42857142857143,75.0,10.606601717798213,693.0,754.25,100.3353751176523
12953119988,30247431,10,0,0.0,0.0,0.0,0.0,0.0,0.0
7005287334,9803583625,35,35,4.875,40.0,20.0,39.0,39.0,0.0
30243366,3213093362,20,20,54.857142857142854,95.0,5.0,768.0,768.0,0.0
5761245141,6434214256,20,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572460_301572949_71643543,cluster_301572944_71643547_9803583623,20,20,14.625,28.75,9.60143218483576,117.0,117.0,0.0
30237637,30237698,5,5,52.96428571428571,135.0,0.0,653.0,1225.0,0.0
8197554957,6762205335,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,12944467681,55,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,6634825854,10,10,34.71428571428571,77.5,2.5,486.0,486.0,0.0
7005287334,1311619368,35,35,74.875,210.0,33.380918415851205,984.0,985.7142857142857,0.6998542122237651
7806252248,30237635,10,10,47.35714285714286,85.0,0.0,663.0,663.0,0.0
cluster_301572459_301572957_71643542,5761245141,15,15,47.267857142857146,60.0,4.08248290463863,563.0,565.3333333333334,0.9428090415820634
30243370,30243367,5,5,14.928571428571429,15.0,0.0,209.0,209.0,0.0
6855299029,5260601900,55,55,101.99999999999999,180.0,32.96003089142418,1428.0,1549.090909090909,210.7270766333702
555187275,1311773884,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232218,9223593605,35,35,33.779761904761905,83.57142857142857,22.314999074019013,266.0,266.0,0.0
12884439756,30247167,10,10,59.29166666666666,85.0,10.0,384.0,384.0,0.0
4897232219,12884439748,30,0,0.0,0.0,0.0,0.0,0.0,0.0
5260601900,5260292356,5,5,26.5,65.0,0.0,371.0,498.0,0.0
6434214256,7806252248,5,5,73.57142857142857,155.0,0.0,1009.0,1030.0,0.0
1812294093,5375631705,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237614,6855299029,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,9042478734,5,5,87.08928571428572,175.0,0.0,905.0,905.0,0.0
30238026,30243366,40,40,16.57142857142857,28.75,7.806247497997997,231.0,232.0,0.0
cluster_301572459_301572957_71643542,7005287334,35,0,0.0,0.0,0.0,0.0,0.0,0.0
6634825854,cluster_301572399_301572961_71643538,25,0,0.0,0.0,0.0,0.0,0.0,0.0
8214234926,1311619340,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237867,30247166,15,15,66.5,126.66666666666667,6.236095644623236,675.0,774.3333333333334,110.78006238589245
30247166,8173291489,5,5,28.69047619047619,70.0,0.0,383.0,383.0,0.0
1311773884,30247089,25,25,35.285714285714285,100.0,79.18333157931662,494.0,900.6,606.1767399034708
4897232219,10896077231,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237633,12884439748,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,30238029,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8193762124,8126691012,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237616,8197554957,15,15,62.023809523809526,158.33333333333334,15.456030825826174,632.0,788.6666666666666,110.78006238589245
30237698,6762205322,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237615,30238029,10,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119988,442540300,20,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439748,9803583625,5,5,81.85714285714286,180.0,0.0,930.0,1495.0,0.0
5260292356,8210106342,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,359104405,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,1311619488,30,30,63.339285714285715,119.16666666666667,17.420454133639062,670.0,672.8333333333334,6.335525936249405
8655000700,cluster_30237612_6670690974,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237772,4222882539,25,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205324,8264714837,40,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,12944467681,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30238026,8173291489,10,10,66.63690476190476,122.5,2.5,738.0,738.0,0.0
